2020-05-25,10:00,59.16
2020-05-25,10:01,59.19
2020-05-25,10:02,60.01
2020-05-25,10:03,59.02
2020-05-25,10:04,59.65
2020-05-25,10:05,59.5
2020-05-25,10:06,59.7
2020-05-25,10:07,59.18
2020-05-25,10:08,59.87
2020-05-25,10:09,59.06
2020-05-25,10:10,60.52
2020-05-25,10:11,60.4
2020-05-25,10:12,58.93
2020-05-25,10:13,59.13
2020-05-25,10:14,60.24
2020-05-25,10:15,60.23
2020-05-25,10:16,60.78
2020-05-25,10:17,60.58
2020-05-25,10:18,60.89
2020-05-25,10:19,60.81
2020-05-25,10:20,60.14
2020-05-25,10:21,60.78
2020-05-25,10:22,60.43
2020-05-25,10:23,60.32
2020-05-25,10:24,60.2
2020-05-25,10:25,60.82
2020-05-25,10:26,60.59
2020-05-25,10:27,60.72
2020-05-25,10:28,60.14
2020-05-25,10:29,60.27
2020-05-25,10:30,60.44
2020-05-25,10:31,60.28
2020-05-25,10:32,60.19
2020-05-25,10:33,60.25
2020-05-25,10:34,60.43
2020-05-25,10:35,59.88
2020-05-25,10:36,59.87
2020-05-25,10:37,60.03
2020-05-25,10:38,60.39
2020-05-25,10:39,60.34
2020-05-25,10:40,60.42
2020-05-25,10:41,59.92
2020-05-25,10:42,60.43
2020-05-25,10:43,60.43
2020-05-25,10:44,60.35
2020-05-25,10:45,60.24
2020-05-25,10:46,60.15
2020-05-25,10:47,60.15
2020-05-25,10:48,60.28
2020-05-25,10:49,60.33
2020-05-25,10:50,60.21
2020-05-25,10:51,60.35
2020-05-25,10:52,59.97
2020-05-25,10:53,60.33
2020-05-25,10:54,60.33
2020-05-25,10:55,60.16
2020-05-25,10:56,60.17
2020-05-25,10:57,60.19
2020-05-25,10:58,60.15
2020-05-25,10:59,60.25
2020-05-25,11:00,60.27
2020-05-25,11:01,60.1
2020-05-25,11:02,60.33
2020-05-25,11:03,60.24
2020-05-25,11:04,60.19
2020-05-25,11:05,60.33
2020-05-25,11:06,60.3
2020-05-25,11:07,60.26
2020-05-25,11:08,60.14
2020-05-25,11:09,60.25
2020-05-25,11:10,60.02
2020-05-25,11:11,60.1
2020-05-25,11:12,60.34
2020-05-25,11:13,60.25
2020-05-25,11:14,60.11
2020-05-25,11:15,60.1
2020-05-25,11:16,60.27
2020-05-25,11:17,60.17
2020-05-25,11:18,60.18
2020-05-25,11:19,60.25
2020-05-25,11:20,60.24
2020-05-25,11:21,60.11
2020-05-25,11:22,60.28
2020-05-25,11:23,60.27
2020-05-25,11:24,60.12
2020-05-25,11:25,60.3
2020-05-25,11:26,60.27
2020-05-25,11:27,60.24
2020-05-25,11:28,60.08
2020-05-25,11:29,60.09
2020-05-25,11:30,60.25
2020-05-25,11:31,60.27
2020-05-25,11:32,60.56
2020-05-25,11:33,60.37
2020-05-25,11:34,60.41
2020-05-25,11:35,60.33
2020-05-25,11:36,60.49
2020-05-25,11:37,60.35
2020-05-25,11:38,60.63
2020-05-25,11:39,60.28
2020-05-25,11:40,60.54
2020-05-25,11:41,60.59
2020-05-25,11:42,60.35
2020-05-25,11:43,60.19
2020-05-25,11:44,60.63
2020-05-25,11:45,60.68
2020-05-25,11:46,60.86
2020-05-25,11:47,60.69
2020-05-25,11:48,60.66
2020-05-25,11:49,60.53
2020-05-25,11:50,60.77
2020-05-25,11:51,60.88
2020-05-25,11:52,60.73
2020-05-25,11:53,60.85
2020-05-25,11:54,60.87
2020-05-25,11:55,60.45
2020-05-25,11:56,60.66
2020-05-25,11:57,60.66
2020-05-25,11:58,60.7
2020-05-25,11:59,60.81
2020-05-25,12:00,60.76
2020-05-25,12:01,60.66
2020-05-25,12:02,60.65
2020-05-25,12:03,60.85
2020-05-25,12:04,60.66
2020-05-25,12:05,60.73
2020-05-25,12:06,60.85
2020-05-25,12:07,60.73
2020-05-25,12:08,60.67
2020-05-25,12:09,60.84
2020-05-25,12:10,60.86
2020-05-25,12:11,60.7
2020-05-25,12:12,60.77
2020-05-25,12:13,60.86
2020-05-25,12:14,60.74
2020-05-25,12:15,60.85
2020-05-25,12:16,60.8
2020-05-25,12:17,60.94
2020-05-25,12:18,60.89
2020-05-25,12:19,60.87
2020-05-25,12:20,60.73
2020-05-25,12:21,60.74
2020-05-25,12:22,60.76
2020-05-25,12:23,60.94
2020-05-25,12:24,60.83
2020-05-25,12:25,60.9
2020-05-25,12:26,60.81
2020-05-25,12:27,60.99
2020-05-25,12:28,60.77
2020-05-25,12:29,60.83
2020-05-25,12:30,60.86
2020-05-25,12:31,60.79
2020-05-25,12:32,60.71
2020-05-25,12:33,60.67
2020-05-25,12:34,60.6
2020-05-25,12:35,60.75
2020-05-25,12:36,60.93
2020-05-25,12:37,60.59
2020-05-25,12:38,60.7
2020-05-25,12:39,60.6
2020-05-25,12:40,60.74
2020-05-25,12:41,60.84
2020-05-25,12:42,60.76
2020-05-25,12:43,60.94
2020-05-25,12:44,60.81
2020-05-25,12:45,60.74
2020-05-25,12:46,60.75
2020-05-25,12:47,60.53
2020-05-25,12:48,60.66
2020-05-25,12:49,60.79
2020-05-25,12:50,60.8
2020-05-25,12:51,60.39
2020-05-25,12:52,60.7
2020-05-25,12:53,60.8
2020-05-25,12:54,60.56
2020-05-25,12:55,60.66
2020-05-25,12:56,60.62
2020-05-25,12:57,60.78
2020-05-25,12:58,60.46
2020-05-25,12:59,60.55
2020-05-25,13:00,60.47
2020-05-25,13:01,60.54
2020-05-25,13:02,60.37
2020-05-25,13:03,60.49
2020-05-25,13:04,60.55
2020-05-25,13:05,60.41
2020-05-25,13:06,60.55
2020-05-25,13:07,60.44
2020-05-25,13:08,60.46
2020-05-25,13:09,60.5
2020-05-25,13:10,60.44
2020-05-25,13:11,60.45
2020-05-25,13:12,60.52
2020-05-25,13:13,60.35
2020-05-25,13:14,60.5
2020-05-25,13:15,60.64
2020-05-25,13:16,60.21
2020-05-25,13:17,60.33
2020-05-25,13:18,60.62
2020-05-25,13:19,60.46
2020-05-25,13:20,60.32
2020-05-25,13:21,60.31
2020-05-25,13:22,60.42
2020-05-25,13:23,60.62
2020-05-25,13:24,60.54
2020-05-25,13:25,60.35
2020-05-25,13:26,60.45
2020-05-25,13:27,60.4
2020-05-25,13:28,60.48
2020-05-25,13:29,60.46
2020-05-25,13:30,60.42
2020-05-25,13:31,60.41
2020-05-25,13:32,60.47
2020-05-25,13:33,60.45
2020-05-25,13:34,60.35
2020-05-25,13:35,60.36
2020-05-25,13:36,60.37
2020-05-25,13:37,60.42
2020-05-25,13:38,60.39
2020-05-25,13:39,60.35
2020-05-25,13:40,60.46
2020-05-25,13:41,60.4
2020-05-25,13:42,60.45
2020-05-25,13:43,60.37
2020-05-25,13:44,60.44
2020-05-25,13:45,60.34
2020-05-25,13:46,60.62
2020-05-25,13:47,60.44
2020-05-25,13:48,60.64
2020-05-25,13:49,60.44
2020-05-25,13:50,60.38
2020-05-25,13:51,60.41
2020-05-25,13:52,60.48
2020-05-25,13:53,60.58
2020-05-25,13:54,60.55
2020-05-25,13:55,60.38
2020-05-25,13:56,60.42
2020-05-25,13:57,60.54
2020-05-25,13:58,60.61
2020-05-25,13:59,60.46
2020-05-25,14:00,60.4
2020-05-25,14:01,60.47
2020-05-25,14:02,60.42
2020-05-25,14:03,60.56
2020-05-25,14:04,60.54
2020-05-25,14:05,60.42
2020-05-25,14:06,60.45
2020-05-25,14:07,60.41
2020-05-25,14:08,60.6
2020-05-25,14:09,60.46
2020-05-25,14:10,60.54
2020-05-25,14:11,60.49
2020-05-25,14:12,60.48
2020-05-25,14:13,60.49
2020-05-25,14:14,60.38
2020-05-25,14:15,60.4
2020-05-25,14:16,60.44
2020-05-25,14:17,60.43
2020-05-25,14:18,60.32
2020-05-25,14:19,60.39
2020-05-25,14:20,60.43
2020-05-25,14:21,60.39
2020-05-25,14:22,60.36
2020-05-25,14:23,60.34
2020-05-25,14:24,60.37
2020-05-25,14:25,60.36
2020-05-25,14:26,60.4
2020-05-25,14:27,60.38
2020-05-25,14:28,60.37
2020-05-25,14:29,60.35
2020-05-25,14:30,60.4
2020-05-25,14:31,60.42
2020-05-25,14:32,60.43
2020-05-25,14:33,60.38
2020-05-25,14:34,60.43
2020-05-25,14:35,60.38
2020-05-25,14:36,60.4
2020-05-25,14:37,60.43
2020-05-25,14:38,60.39
2020-05-25,14:39,60.39
2020-05-25,14:40,60.41
2020-05-25,14:41,60.41
2020-05-25,14:42,60.43
2020-05-25,14:43,60.41
2020-05-25,14:44,60.43
2020-05-25,14:45,60.41
2020-05-25,14:46,60.41
2020-05-25,14:47,60.51
2020-05-25,14:48,60.42
2020-05-25,14:49,60.47
2020-05-25,14:50,60.44
2020-05-25,14:51,60.41
2020-05-25,14:52,60.43
2020-05-25,14:53,60.42
2020-05-25,14:54,60.42
2020-05-25,14:55,60.41
2020-05-25,14:56,60.44
2020-05-25,14:57,60.41
2020-05-25,14:58,60.42
2020-05-25,14:59,60.43
2020-05-25,15:00,60.42
2020-05-25,15:01,60.33
2020-05-25,15:02,60.36
2020-05-25,15:03,60.36
2020-05-25,15:04,60.34
2020-05-25,15:05,60.41
2020-05-25,15:06,60.36
2020-05-25,15:07,60.38
