2020-05-29,10:00,65.12
2020-05-29,10:01,64.62
2020-05-29,10:02,64.62
2020-05-29,10:03,64.58
2020-05-29,10:04,64.98
2020-05-29,10:05,65.12
2020-05-29,10:06,65.13
2020-05-29,10:07,65.11
2020-05-29,10:08,65.14
2020-05-29,10:09,64.35
2020-05-29,10:10,65.26
2020-05-29,10:11,64.83
2020-05-29,10:12,64.65
2020-05-29,10:13,65.16
2020-05-29,10:14,65.31
2020-05-29,10:15,64.58
2020-05-29,10:16,64.32
2020-05-29,10:17,64.49
2020-05-29,10:18,64.56
2020-05-29,10:19,64.42
2020-05-29,10:20,64.35
2020-05-29,10:21,64.59
2020-05-29,10:22,64.8
2020-05-29,10:23,64.37
2020-05-29,10:24,64.49
2020-05-29,10:25,64.62
2020-05-29,10:26,64.23
2020-05-29,10:27,64.21
2020-05-29,10:28,64.64
2020-05-29,10:29,64.89
2020-05-29,10:30,64.83
2020-05-29,10:31,65.01
2020-05-29,10:32,65.01
2020-05-29,10:33,64.62
2020-05-29,10:34,65
2020-05-29,10:35,64.63
2020-05-29,10:36,64.94
2020-05-29,10:37,64.73
2020-05-29,10:38,64.61
2020-05-29,10:39,64.43
2020-05-29,10:40,64.56
2020-05-29,10:41,64.58
2020-05-29,10:42,64.94
2020-05-29,10:43,65.06
2020-05-29,10:44,64.69
2020-05-29,10:45,64.49
2020-05-29,10:46,64.56
2020-05-29,10:47,64.37
2020-05-29,10:48,64.36
2020-05-29,10:49,64.35
2020-05-29,10:50,64.26
2020-05-29,10:51,64.37
2020-05-29,10:52,64.18
2020-05-29,10:53,64.52
2020-05-29,10:54,64.37
2020-05-29,10:55,64.54
2020-05-29,10:56,64.54
2020-05-29,10:57,64.48
2020-05-29,10:58,64.59
2020-05-29,10:59,64.39
2020-05-29,11:00,64.28
2020-05-29,11:01,64.45
2020-05-29,11:02,64.41
2020-05-29,11:03,64.21
2020-05-29,11:04,64.52
2020-05-29,11:05,64.09
2020-05-29,11:06,64.11
2020-05-29,11:07,64.38
2020-05-29,11:08,64.2
2020-05-29,11:09,64.39
2020-05-29,11:10,64.02
2020-05-29,11:11,64.04
2020-05-29,11:12,64.29
2020-05-29,11:13,64.47
2020-05-29,11:14,64.48
2020-05-29,11:15,64.15
2020-05-29,11:16,64.06
2020-05-29,11:17,64.15
2020-05-29,11:18,64.15
2020-05-29,11:19,64.07
2020-05-29,11:20,64.11
2020-05-29,11:21,64.21
2020-05-29,11:22,64.22
2020-05-29,11:23,64.25
2020-05-29,11:24,64.12
2020-05-29,11:25,64.21
2020-05-29,11:26,64.26
2020-05-29,11:27,64.05
2020-05-29,11:28,64.06
2020-05-29,11:29,64.2
2020-05-29,11:30,64.15
2020-05-29,11:31,64.37
2020-05-29,11:32,64.45
