2020-05-06,10:00,52.45
2020-05-06,10:01,52.73
2020-05-06,10:02,52.9
2020-05-06,10:03,52.25
2020-05-06,10:04,52.26
2020-05-06,10:05,52.64
2020-05-06,10:06,52.89
2020-05-06,10:07,53.24
2020-05-06,10:08,52.35
2020-05-06,10:09,52.24
2020-05-06,10:10,52.17
2020-05-06,10:11,52.38
2020-05-06,10:12,52.19
2020-05-06,10:13,52.67
2020-05-06,10:14,52.15
2020-05-06,10:15,53.14
2020-05-06,10:16,53.56
2020-05-06,10:17,53.82
2020-05-06,10:18,53.22
2020-05-06,10:19,53.67
2020-05-06,10:20,53.35
2020-05-06,10:21,53.6
2020-05-06,10:22,53.52
2020-05-06,10:23,53.22
2020-05-06,10:24,53.23
2020-05-06,10:25,53.49
2020-05-06,10:26,53.18
2020-05-06,10:27,53.92
2020-05-06,10:28,53.37
2020-05-06,10:29,53.72
2020-05-06,10:30,53.48
2020-05-06,10:31,54.3
2020-05-06,10:32,53.76
2020-05-06,10:33,53.86
2020-05-06,10:34,54.01
2020-05-06,10:35,53.51
2020-05-06,10:36,54.36
2020-05-06,10:37,54.41
2020-05-06,10:38,53.45
2020-05-06,10:39,53.55
2020-05-06,10:40,54.68
2020-05-06,10:41,53.99
2020-05-06,10:42,53.78
2020-05-06,10:43,54.19
2020-05-06,10:44,54.58
2020-05-06,10:45,54.14
2020-05-06,10:46,54.16
2020-05-06,10:47,53.99
2020-05-06,10:48,54.13
2020-05-06,10:49,53.85
2020-05-06,10:50,53.95
2020-05-06,10:51,53.81
2020-05-06,10:52,53.93
2020-05-06,10:53,54.07
2020-05-06,10:54,53.78
2020-05-06,10:55,53.91
2020-05-06,10:56,53.81
2020-05-06,10:57,53.91
2020-05-06,10:58,53.87
2020-05-06,10:59,53.81
2020-05-06,11:00,53.75
2020-05-06,11:01,54.22
2020-05-06,11:02,53.72
2020-05-06,11:03,53.83
2020-05-06,11:04,53.83
2020-05-06,11:05,53.82
2020-05-06,11:06,54.1
2020-05-06,11:07,53.85
2020-05-06,11:08,54.11
2020-05-06,11:09,53.83
2020-05-06,11:10,53.96
2020-05-06,11:11,53.73
2020-05-06,11:12,54.39
2020-05-06,11:13,54.54
2020-05-06,11:14,53.71
2020-05-06,11:15,54.59
2020-05-06,11:16,54.43
2020-05-06,11:17,54.28
2020-05-06,11:18,54.31
2020-05-06,11:19,54.5
2020-05-06,11:20,54.48
2020-05-06,11:21,54.35
2020-05-06,11:22,54.27
2020-05-06,11:23,54.26
2020-05-06,11:24,54.28
2020-05-06,11:25,54.33
2020-05-06,11:26,54.32
2020-05-06,11:27,54.3
2020-05-06,11:28,54.53
2020-05-06,11:29,54.34
2020-05-06,11:30,54.52
2020-05-06,11:31,54.96
2020-05-06,11:32,55
2020-05-06,11:33,55.06
2020-05-06,11:34,55.14
2020-05-06,11:35,54.54
2020-05-06,11:36,54.5
2020-05-06,11:37,54.68
2020-05-06,11:38,55.03
2020-05-06,11:39,55.1
2020-05-06,11:40,54.61
2020-05-06,11:41,55.06
2020-05-06,11:42,54.64
2020-05-06,11:43,54.61
2020-05-06,11:44,54.73
2020-05-06,11:45,55.13
2020-05-06,11:46,55.73
2020-05-06,11:47,55.58
2020-05-06,11:48,55.84
2020-05-06,11:49,55.82
2020-05-06,11:50,55.69
2020-05-06,11:51,55.56
2020-05-06,11:52,55.81
2020-05-06,11:53,55.14
2020-05-06,11:54,55.72
2020-05-06,11:55,55.16
2020-05-06,11:56,55.82
2020-05-06,11:57,55.71
2020-05-06,11:58,55.24
2020-05-06,11:59,55.55
2020-05-06,12:00,55.81
2020-05-06,12:01,55.78
